GO.ID	Description	p.Val	FDR	Phenotype	Genes
HP:0011069	Increased number of teeth	4.58e-02	4.58e-02	1	RUNX2,HSPG2,GJA1,ROR2,FZD2,EXT1,FAT4
HP:0000646	Amblyopia	2.38e-03	2.38e-03	1	ELN,COL11A1,FGFR3,COL9A3,SOBP,TWIST1,CHST3,DPP6,ADAMTSL4,FBN1,COL4A1,TUBB3
HP:0100790	Hernia	2.82e-06	2.82e-06	1	NFIX,ELN,COL11A1,PLOD1,ADAMTS2,LAMB1,NALCN,DMPK,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,DSE,SEMA5A,LOX,TGFB3,KCNJ8,CHST3,COL5A1,RIN2,MYH11,FBLN5,CDH11,HSPG2,ZEB1,SERPINH1,GJA1,SKI,ACTG2,LMOD1,TGFBR2,COL1A2,DACT1,FBN1,MAPRE2,IGF2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,ZFPM2,EFEMP2,SH3PXD2B,SOX11,HIC1,FZD2,GPC6,PRKG1,TCF4,SLC2A10,MFAP5,COL5A2,ZNF469,TWIST2
HP:0100823	Genital hernia	3.38e-02	3.38e-02	1	COL5A1,TNXB,COL3A1
HP:0100672	Vaginal hernia	5.62e-03	5.62e-03	1	COL5A1,TNXB,COL3A1
HP:0000014	Abnormality of the bladder	6.31e-03	6.31e-03	1	CACNA1G,ELN,SNCAIP,PLOD1,SALL4,CDK6,FKBP14,CLIP2,COL1A1,WFS1,CCND1,PDGFRB,COL7A1,COL5A1,MYH11,KRAS,FBLN5,CDH11,GJA1,PRDM8,ACTG2,LMOD1,DACT1,HTRA1,IGF2,TNXB,COL3A1,CPT1C,EFEMP2,CYP7B1,PLEC,EXT1,ROBO2,GJC2,COL5A2
HP:0025487	Abnormality of bladder morphology	4.85e-07	4.85e-07	1	ELN,PLOD1,SALL4,FKBP14,CLIP2,COL1A1,COL5A1,MYH11,FBLN5,CDH11,ACTG2,LMOD1,TNXB,COL3A1,EFEMP2,PLEC,COL5A2
HP:0000015	Bladder diverticulum	3.85e-06	3.85e-06	1	ELN,PLOD1,SALL4,FKBP14,CLIP2,COL1A1,COL5A1,FBLN5,COL3A1,EFEMP2,COL5A2
HP:0031607	Pelvic organ prolapse	5.62e-03	5.62e-03	1	COL5A1,TNXB,COL3A1
HP:0100645	Cystocele	5.62e-03	5.62e-03	1	COL5A1,TNXB,COL3A1
HP:0004298	Abnormality of the abdominal wall	1.26e-05	1.26e-05	1	NFIX,ELN,COL11A1,PLOD1,ADAMTS2,NALCN,XYLT1,DMPK,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,DSE,SEMA5A,LOX,TGFB3,KCNJ8,CHST3,COL5A1,RIN2,MYH11,KRAS,FBLN5,CDH11,HSPG2,ZEB1,SERPINH1,GJA1,SKI,ACTG2,LMOD1,TGFBR2,COL1A2,DACT1,FBN1,MAPRE2,IGF2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,HIC1,FZD2,GPC6,PRKG1,SLC2A10,MFAP5,COL5A2,TWIST2
HP:0001551	Abnormality of the umbilicus	1.18e-04	1.18e-04	1	NFIX,ELN,ADAMTS2,NALCN,FKBP14,GLI3,CLIP2,COL1A1,KCNJ8,COL5A1,RIN2,MYH11,FBLN5,CDH11,HSPG2,GJA1,SKI,ACTG2,LMOD1,TGFBR2,FBN1,MAPRE2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,SH3PXD2B,FZD2,GPC6,SLC2A10,COL5A2,TWIST2
HP:0010866	Abdominal wall defect	2.82e-06	2.82e-06	1	NFIX,ELN,COL11A1,PLOD1,ADAMTS2,NALCN,DMPK,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,DSE,SEMA5A,LOX,TGFB3,KCNJ8,CHST3,COL5A1,RIN2,MYH11,FBLN5,CDH11,HSPG2,ZEB1,SERPINH1,GJA1,SKI,ACTG2,LMOD1,TGFBR2,COL1A2,DACT1,FBN1,MAPRE2,IGF2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,HIC1,FZD2,GPC6,PRKG1,SLC2A10,MFAP5,COL5A2,TWIST2
HP:0004299	Hernia of the abdominal wall	2.20e-06	2.20e-06	1	NFIX,ELN,COL11A1,PLOD1,ADAMTS2,NALCN,DMPK,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,DSE,SEMA5A,LOX,TGFB3,KCNJ8,CHST3,COL5A1,RIN2,MYH11,FBLN5,CDH11,HSPG2,ZEB1,SERPINH1,GJA1,SKI,ACTG2,LMOD1,TGFBR2,COL1A2,DACT1,FBN1,MAPRE2,IGF2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,HIC1,FZD2,GPC6,PRKG1,SLC2A10,MFAP5,COL5A2,TWIST2
HP:0100541	Femoral hernia	1.96e-02	1.96e-02	1	ADAMTS2,COL1A1,COL5A1,FZD2,SLC2A10,COL5A2
HP:0000023	Inguinal hernia	3.50e-06	3.50e-06	1	ELN,PLOD1,ADAMTS2,NALCN,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,DSE,SEMA5A,LOX,TGFB3,CHST3,COL5A1,MYH11,FBLN5,HSPG2,ZEB1,SERPINH1,SKI,TGFBR2,COL1A2,FBN1,MAPRE2,IGF2,TNXB,COL3A1,ROR2,EFEMP2,SH3PXD2B,FZD2,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0001537	Umbilical hernia	9.86e-05	9.86e-05	1	NFIX,ELN,ADAMTS2,NALCN,FKBP14,GLI3,CLIP2,COL1A1,KCNJ8,COL5A1,RIN2,MYH11,FBLN5,CDH11,HSPG2,GJA1,SKI,ACTG2,LMOD1,TGFBR2,FBN1,MAPRE2,TNXB,BMP1,COL3A1,ROR2,ANTXR1,SH3PXD2B,FZD2,GPC6,SLC2A10,COL5A2,TWIST2
HP:0000775	Abnormality of the diaphragm	6.23e-03	6.23e-03	1	LAMB1,GLI3,COL1A1,COL12A1,CHST3,COL5A1,FBLN5,COL6A1,COL6A2,MEGF10,COL6A3,DACT1,ZFPM2,EFEMP2,SOX11,SLC2A10,COL5A2
HP:0000776	Congenital diaphragmatic hernia	4.14e-02	4.14e-02	1	LAMB1,GLI3,COL1A1,CHST3,COL5A1,FBLN5,DACT1,ZFPM2,EFEMP2,SOX11,SLC2A10,COL5A2
HP:0009113	Diaphragmatic weakness	1.81e-02	1.81e-02	1	COL12A1,COL6A1,COL6A2,MEGF10,COL6A3
HP:0008628	Abnormality of the stapes	5.62e-03	5.62e-03	1	COL1A1,COL1A2,GJB2,NOG
HP:0000539	Abnormality of refraction	6.30e-03	6.30e-03	1	NFIX,IGF1,VCAN,ELN,COL11A1,FGFR3,P4HA2,PLOD1,ADAMTS2,COL9A3,FKBP14,CLIP2,COL1A1,SOBP,LOX,PDGFRB,LTBP2,CHST3,BMP4,COL5A1,RIN2,KRAS,LCA5,ADAMTS10,EPHA2,HSPG2,ADAMTSL4,CASK,GJA1,SKI,FBN1,ANTXR1,MAF,NDN,NOG,COL4A1,COL4A5,TCF4,SLC2A10,ENPP1,GJC2,COL5A2,ZNF469,TWIST2,MFRP,MAGEL2
HP:0000545	Myopia	4.31e-04	4.31e-04	1	IGF1,VCAN,ELN,COL11A1,FGFR3,P4HA2,PLOD1,ADAMTS2,COL9A3,FKBP14,CLIP2,COL1A1,LOX,LTBP2,BMP4,COL5A1,RIN2,KRAS,ADAMTS10,EPHA2,HSPG2,ADAMTSL4,CASK,GJA1,SKI,FBN1,ANTXR1,MAF,NDN,COL4A1,COL4A5,TCF4,SLC2A10,ENPP1,GJC2,COL5A2,ZNF469,TWIST2,MAGEL2
HP:0011003	High myopia	4.87e-02	4.87e-02	1	COL11A1,FGFR3,P4HA2,LTBP2,RIN2,ADAMTS10,ADAMTSL4,FBN1,ZNF469
HP:0001547	Abnormality of the rib cage	3.19e-02	3.19e-02	1	COL11A1,FGFR3,EVC,XYLT1,COMP,GLI3,COL1A1,NKX3-2,MGP,KCNJ8,CHST3,RUNX2,MATN3,KRAS,LRP4,ADAMTS10,HSPG2,SERPINH1,GJA1,ACAN,SKI,DDR2,COL1A2,DACT1,FBN1,IGF2,ROR2,ANTXR1,EXT1,BGN,NOG,SCARF2
HP:0000772	Abnormality of the ribs	3.21e-02	3.21e-02	1	COL11A1,FGFR3,EVC,COMP,GLI3,COL1A1,NKX3-2,MGP,KCNJ8,CHST3,RUNX2,MATN3,LRP4,ADAMTS10,HSPG2,SERPINH1,GJA1,SKI,DDR2,COL1A2,DACT1,FBN1,ROR2,EXT1,BGN,NOG,SCARF2
HP:0000885	Broad ribs	1.16e-02	1.16e-02	1	COL11A1,COMP,KCNJ8,ADAMTS10,SERPINH1,FBN1
HP:0012725	Cutaneous syndactyly	4.45e-03	4.45e-03	1	GLI3,SMO,LRP4,CACNA1C,GJA1,DCHS1,ROR2,NOG,FAT4
HP:0010554	Cutaneous finger syndactyly	1.49e-02	1.49e-02	1	GLI3,SMO,LRP4,DCHS1,ROR2,NOG,FAT4
HP:0030163	Abnormal vascular physiology	1.28e-02	1.28e-02	1	NFIX,FGFR3,PLOD1,FOXF1,CAV1,FKBP14,ACTA2,COL1A1,MGP,CTGF,SMAD9,CHST3,DOCK6,KRAS,NT5E,HSPG2,GJA1,COL1A2,FBN1,KCNK3,COL4A1
HP:0001788	Premature rupture of membranes	1.91e-03	1.91e-03	1	PLOD1,ADAMTS2,COL1A1,COL5A1,COL5A2
HP:0005100	Premature birth following premature rupture of fetal membranes	5.62e-03	5.62e-03	1	COL1A1,COL5A1,COL5A2
HP:0008440	C1-C2 vertebral abnormality	3.38e-02	3.38e-02	1	MMP2,SKI,DDR2
HP:0011061	Abnormality of dental structure	2.24e-02	2.24e-02	1	ELN,FGFR3,SEC23A,CAV1,SFRP4,CLIP2,COL1A1,SMOC2,COL7A1,CTGF,RUNX2,KRT17,COL5A1,COX4I2,KRAS,LRP4,CDH11,FKBP10,CTSK,SERPINH1,GJA1,COL1A2,GJB2,MAPRE2,COL3A1,FAM20C,PLEC,NDN,KRT5,ENPP1,ZNF469,MAGEL2
HP:0000670	Carious teeth	1.73e-02	1.73e-02	1	ELN,FGFR3,SEC23A,CAV1,SFRP4,CLIP2,COL7A1,CTGF,RUNX2,KRT17,COL5A1,COX4I2,CDH11,CTSK,GJA1,GJB2,MAPRE2,COL3A1,PLEC,NDN,MAGEL2
HP:0010299	Abnormality of dentin	4.80e-05	4.80e-05	1	COL1A1,SMOC2,CDH11,FKBP10,SERPINH1,COL1A2,ZNF469
HP:0000703	Dentinogenesis imperfecta	2.94e-04	2.94e-04	1	COL1A1,SMOC2,FKBP10,SERPINH1,COL1A2,ZNF469
HP:0012763	Paroxysmal dyspnea	5.45e-06	5.45e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0001083	Ectopia lentis	1.33e-02	1.33e-02	1	COL11A1,COL1A1,LTBP2,COL5A1,ADAMTS10,HSPG2,ADAMTSL4,FBN1,COL5A2
HP:0010318	Aplasia/Hypoplasia of the abdominal wall musculature	3.16e-02	3.16e-02	1	XYLT1,COL5A1,KRAS,SKI,ACTG2,FBN1,TNXB,COL3A1
HP:0000766	Abnormality of the sternum	3.02e-07	3.02e-07	1	NFIX,ELN,FGFR3,EVC,NALCN,XYLT1,CLIP2,ACTA2,COL1A1,LOX,LTBP2,TGFB3,CHST3,BMP2,COL5A1,SYNE1,MATN3,RIN2,MYH11,KRAS,FBLN5,CDH11,FKBP10,HSPG2,MEGF10,GJA1,SKI,DDR2,TGFBR2,COL1A2,DACT1,SPRED1,FBN1,MAPRE2,BMP1,COL3A1,ROR2,ZEB2,EFEMP2,SH3PXD2B,FAM20C,FZD2,BGN,NOG,PRKG1,MME,SLC2A10,MFAP5,ADAMTSL2,COL5A2,HBA1,SCARF2
HP:0000768	Pectus carinatum	6.18e-05	6.18e-05	1	EVC,NALCN,XYLT1,COL1A1,TGFB3,CHST3,BMP2,COL5A1,KRAS,FKBP10,HSPG2,SKI,TGFBR2,FBN1,BMP1,ROR2,ZEB2,FZD2,BGN,MME,SLC2A10,MFAP5,COL5A2,HBA1
HP:0000767	Pectus excavatum	2.90e-06	2.90e-06	1	NFIX,ELN,FGFR3,XYLT1,CLIP2,COL1A1,LTBP2,TGFB3,COL5A1,SYNE1,MATN3,KRAS,FBLN5,CDH11,HSPG2,MEGF10,GJA1,SKI,DDR2,TGFBR2,COL1A2,FBN1,MAPRE2,COL3A1,ROR2,ZEB2,EFEMP2,SH3PXD2B,FAM20C,FZD2,NOG,SLC2A10,MFAP5,ADAMTSL2,COL5A2,SCARF2
HP:0002105	Hemoptysis	1.02e-02	1.02e-02	1	ELN,ACTA2,LOX,TGFB3,COL5A1,MYH11,TGFBR2,FBN1,COL3A1,PRKG1,MFAP5
HP:0003498	Disproportionate short stature	4.24e-03	4.24e-03	1	EXTL3,COL11A1,FGFR3,EVC,XYLT1,COMP,COL1A1,NKX3-2,CHST3,MATN3,HSPG2,ACAN,DDR2,COL1A2,ROR2,FZD2,BGN,GPC6
HP:0008873	Disproportionate short-limb short stature	5.62e-03	5.62e-03	1	COL11A1,FGFR3,EVC,XYLT1,COMP,COL1A1,CHST3,MATN3,HSPG2,ACAN,DDR2,COL1A2,ROR2,FZD2,GPC6
HP:0012368	Flat face	1.17e-03	1.17e-03	1	COL11A1,FGFR3,COL9A3,XYLT1,TWIST1,CHST3,COL5A1,MATN3,CDH11,HSPG2,MAPRE2,COL3A1,ROR2,MAF,GPC6,FAT4
HP:0003026	Short long bone	3.79e-04	3.79e-04	1	COL11A1,FGFR3,EVC,PTHLH,SALL4,XYLT1,COMP,GHR,PDE4D,CHST3,CHSY1,MATN3,LRP4,HSPG2,DDR2,FBN1,DCHS1,ROR2,SH3PXD2B,FZD2,EXT1,BGN,GPC6,NOG,FAT4,TCF4,ADAMTSL2,SCARF2
HP:0010651	Abnormality of the meninges	3.43e-02	3.43e-02	1	ELN,COL11A1,ACTA2,LOX,TGFB3,MYH11,DDR2,TGFBR2,DACT1,FBN1,IGF2,PRKG1,MFAP5
HP:0010303	Abnormality of the spinal meninges	2.01e-05	2.01e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0100775	Dural ectasia	1.06e-05	1.06e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0000316	Hypertelorism	6.34e-04	6.34e-04	1	NFIX,EXTL3,CNTN1,ELN,COL11A1,FGFR3,MMP2,SEC23A,SALL4,NALCN,GLI3,ACTA2,NKX3-2,SEMA5A,LOX,PDE4D,FOXP1,CCND2,TGFB3,TWIST1,CHST3,RUNX2,BMP2,SMO,DOCK6,COL5A1,MYH11,KRAS,LRP4,FBLN5,CDH11,HSPG2,CASK,HMGA2,GJA1,SKI,SHROOM4,DDR2,TGFBR2,SPRED1,FBN1,DCHS1,MAPRE2,COL3A1,ROR2,ZEB2,ANTXR1,EFEMP2,SH3PXD2B,FAM20C,MAF,FZD2,BGN,PRKG1,FAT4,COL27A1,SLC2A10,MFAP5,HBA1,TWIST2
HP:0001388	Joint laxity	1.01e-04	1.01e-04	1	ELN,PLOD1,ADAMTS2,SEC23A,XYLT1,COMP,CLIP2,COL1A1,COL12A1,CHST3,SERPINF1,FBLN5,FKBP10,COL6A1,COL6A2,SERPINH1,ACAN,COL6A3,TGFBR2,COL1A2,DCHS1,COL3A1,FAT4,SLC2A10,ZNF469
HP:0003416	Spinal canal stenosis	2.71e-02	2.71e-02	1	FGFR3,PDE4D,ADAMTS10,SKI,FBN1,NOG,ENPP1
HP:0006292	Abnormality of dental eruption	1.71e-05	1.71e-05	1	NFIX,IGF1,FGFR3,EVC,MMP2,PTHLH,SEC23A,SFRP4,GLI3,GHR,PDE4D,PDGFRB,CHST3,RUNX2,KRT17,EDA2R,CTSK,EDNRA,GJA1,GJB2,ROR2,ZEB2,ANTXR1,SH3PXD2B,FAM20C,FAT4,TCF4,ENPP1,TWIST2
HP:0000684	Delayed eruption of teeth	6.99e-05	6.99e-05	1	IGF1,FGFR3,EVC,MMP2,PTHLH,SEC23A,SFRP4,GHR,PDE4D,PDGFRB,CHST3,RUNX2,EDA2R,CTSK,EDNRA,GJA1,GJB2,ROR2,ZEB2,ANTXR1,SH3PXD2B,FAT4,ENPP1,TWIST2
HP:0000696	Delayed eruption of permanent teeth	2.71e-02	2.71e-02	1	RUNX2,CTSK,GJA1,ROR2
HP:0005257	Thoracic hypoplasia	4.05e-03	4.05e-03	1	COL11A1,FGFR3,EVC,SEC23A,XYLT1,KCNJ8,CHST3,RUNX2,MATN3,HSPG2,CTSK,SERPINH1,SKI,DDR2,ACTG2,FBN1,DCHS1,FAM20C,FAT4
HP:0000774	Narrow chest	1.16e-02	1.16e-02	1	COL11A1,FGFR3,EVC,SEC23A,XYLT1,KCNJ8,CHST3,RUNX2,HSPG2,CTSK,SERPINH1,SKI,ACTG2,FBN1,DCHS1,FAT4
HP:0030962	Abnormal morphology of the great vessels	8.95e-03	8.95e-03	1	NFIX,ELN,PRDM6,FGFR3,PLOD1,SALL4,FOXF1,FKBP14,GLI3,CLIP2,ACTA2,COL1A1,MGP,LOX,FN1,TGFB3,KCNJ8,CHST3,DOCK6,COL5A1,RIN2,MYH11,KRAS,FBLN5,ADAMTS10,CACNA1C,GJA1,SKI,TGFBR2,DACT1,FBN1,IGF2,TNXB,COL3A1,ROR2,ZEB2,ZFPM2,EFEMP2,BGN,GPC6,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0011028	Abnormality of blood circulation	5.60e-03	5.60e-03	1	ELN,PLOD1,FOXF1,ACTA2,WFS1,VWF,LOX,SPARC,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,COL5A1,MYH11,KRAS,PDGFRA,COL4A2,APP,KIT,TGFBR2,FBN1,TNXB,COL3A1,CYP7B1,PRKG1,COL4A1,ENPP1,MFAP5,F5
HP:0011104	Abnormality of blood volume homeostasis	6.21e-03	6.21e-03	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0011106	Hypovolemia	5.47e-03	5.47e-03	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0002617	Dilatation	1.26e-05	1.26e-05	1	ELN,CLIP2,ACTA2,COL1A1,LOX,TGFB3,CHST3,COL5A1,RIN2,MYH11,FBLN5,SKI,TGFBR2,FBN1,TNXB,COL3A1,EFEMP2,EXT1,BGN,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5,COL5A2
HP:0012703	Abnormality of the subarachnoid space	4.80e-05	4.80e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,COL3A1,PRKG1,MFAP5
HP:0001892	Abnormal bleeding	2.63e-04	2.63e-04	1	NFIX,ELN,ACTN1,PLOD1,ADAMTS2,FKBP14,SERPINE1,ACTA2,COL1A1,WFS1,VWF,LOX,SPARC,PDGFRB,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,COL5A1,RIN2,MYH11,KRAS,PDGFRA,COL4A2,CD36,APP,KIT,RUNX1,TGFBR2,ITGA2,COL1A2,FBN1,TNXB,COL3A1,CYP7B1,PLEC,PRKG1,KRT5,COL4A1,SLC2A10,ENPP1,MFAP5,F5,COL5A2,HBA1,ZNF469
HP:0011029	Internal hemorrhage	2.99e-03	2.99e-03	1	ELN,PLOD1,ACTA2,WFS1,VWF,LOX,SPARC,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,COL5A1,MYH11,KRAS,PDGFRA,COL4A2,APP,KIT,TGFBR2,FBN1,TNXB,COL3A1,CYP7B1,PRKG1,COL4A1,ENPP1,MFAP5,F5
HP:0011004	Abnormal systemic arterial morphology	3.70e-02	3.70e-02	1	ELN,PLOD1,CAV1,HOXA1,GLI3,CLIP2,ACTA2,COL1A1,LOX,PDGFRB,TGFB3,CHST3,COL5A1,RIN2,MYH11,KRAS,NT5E,FBLN5,APP,GJA1,SKI,IGFBP7,TGFBR2,HTRA1,FBN1,TNXB,COL3A1,ROR2,ANTXR1,EFEMP2,BGN,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5,COL5A2
HP:0006704	Abnormal coronary artery morphology	1.50e-03	1.50e-03	1	ELN,ACTA2,LOX,TGFB3,MYH11,NT5E,TGFBR2,FBN1,PRKG1,ENPP1,MFAP5
HP:0002634	Arteriosclerosis	1.28e-03	1.28e-03	1	ELN,CAV1,ACTA2,LOX,TGFB3,MYH11,TGFBR2,HTRA1,FBN1,TNXB,COL3A1,ANTXR1,PRKG1,ENPP1,MFAP5
HP:0002621	Atherosclerosis	1.35e-03	1.35e-03	1	ELN,CAV1,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,TNXB,COL3A1,ANTXR1,PRKG1,ENPP1,MFAP5
HP:0012180	Cystic medial necrosis	5.45e-06	5.45e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0100545	Arterial stenosis	1.88e-02	1.88e-02	1	ELN,CAV1,CLIP2,ACTA2,LOX,TGFB3,COL5A1,MYH11,FBLN5,APP,TGFBR2,FBN1,COL3A1,EFEMP2,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5
HP:0004950	Peripheral arterial stenosis	1.61e-03	1.61e-03	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0001677	Coronary artery atherosclerosis	5.47e-03	5.47e-03	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0005294	Arterial dissection	3.20e-04	3.20e-04	1	PLOD1,COL5A1,TGFBR2,TNXB,COL3A1
HP:0005344	Abnormal carotid artery morphology	2.55e-02	2.55e-02	1	ELN,CLIP2,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,SLC2A10,MFAP5
HP:0012163	Carotid artery dilatation	1.06e-05	1.06e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0001679	Abnormal aortic morphology	2.27e-02	2.27e-02	1	ELN,PLOD1,GLI3,CLIP2,ACTA2,COL1A1,LOX,TGFB3,CHST3,COL5A1,RIN2,MYH11,KRAS,FBLN5,GJA1,SKI,TGFBR2,FBN1,TNXB,COL3A1,ROR2,EFEMP2,BGN,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0002647	Aortic dissection	3.05e-07	3.05e-07	1	ELN,PLOD1,ACTA2,COL1A1,LOX,TGFB3,COL5A1,MYH11,TGFBR2,FBN1,COL3A1,BGN,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0012499	Descending aortic dissection	5.45e-06	5.45e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0031784	Abnormal ascending aorta morphology	5.92e-05	5.92e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0004933	Ascending aortic dissection	5.92e-05	5.92e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0200146	Cystic medial necrosis of the aorta	5.45e-06	5.45e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0004942	Aortic aneurysm	1.25e-05	1.25e-05	1	ELN,CLIP2,ACTA2,COL1A1,LOX,TGFB3,CHST3,COL5A1,RIN2,MYH11,FBLN5,SKI,TGFBR2,FBN1,TNXB,COL3A1,EFEMP2,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0005112	Abdominal aortic aneurysm	2.01e-05	2.01e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0012727	Thoracic aortic aneurysm	9.86e-07	9.86e-07	1	ELN,CLIP2,ACTA2,COL1A1,LOX,TGFB3,CHST3,COL5A1,MYH11,FBLN5,SKI,TGFBR2,FBN1,TNXB,COL3A1,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0004970	Ascending tubular aorta aneurysm	9.16e-04	9.16e-04	1	ACTA2,COL5A1,FBLN5,TGFBR2,FBN1,TNXB,COL3A1
HP:0002616	Aortic root aneurysm	1.79e-07	1.79e-07	1	ELN,ACTA2,COL1A1,LOX,TGFB3,CHST3,COL5A1,MYH11,TGFBR2,FBN1,COL3A1,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0004959	Descending thoracic aorta aneurysm	5.45e-06	5.45e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0100659	Abnormality of the cerebral vasculature	9.51e-03	9.51e-03	1	ELN,HOXA1,CLIP2,ACTA2,WFS1,LOX,SPARC,PDGFRB,FN1,TGFB3,F13A1,COL5A1,MYH11,KRAS,COL4A2,APP,TGFBR2,HTRA1,FBN1,TNXB,COL3A1,ANTXR1,BGN,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5
HP:0001297	Stroke	6.23e-03	6.23e-03	1	ELN,CLIP2,ACTA2,WFS1,LOX,TGFB3,COL5A1,MYH11,APP,TGFBR2,FBN1,TNXB,COL3A1,PRKG1,COL4A1,SLC2A10,MFAP5
HP:0009145	Abnormal cerebral artery morphology	2.88e-03	2.88e-03	1	ELN,HOXA1,CLIP2,ACTA2,LOX,PDGFRB,TGFB3,COL5A1,MYH11,APP,TGFBR2,HTRA1,FBN1,COL3A1,BGN,PRKG1,COL4A1,SLC2A10,MFAP5
HP:0002637	Cerebral ischemia	1.21e-02	1.21e-02	1	ELN,CLIP2,ACTA2,LOX,TGFB3,COL5A1,MYH11,APP,TGFBR2,FBN1,COL3A1,PRKG1,COL4A1,SLC2A10,MFAP5
HP:0002140	Ischemic stroke	1.92e-06	1.92e-06	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,PRKG1,COL4A1,SLC2A10,MFAP5
HP:0002326	Transient ischemic attack	7.29e-04	7.29e-04	1	ELN,ACTA2,LOX,TGFB3,COL5A1,MYH11,TGFBR2,FBN1,COL3A1,PRKG1,MFAP5
HP:0004944	Dilatation of the cerebral artery	1.14e-05	1.14e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,COL3A1,BGN,PRKG1,COL4A1,MFAP5
HP:0002170	Intracranial hemorrhage	1.35e-02	1.35e-02	1	ELN,ACTA2,LOX,SPARC,FN1,TGFB3,F13A1,MYH11,COL4A2,APP,TGFBR2,FBN1,COL3A1,PRKG1,MFAP5
HP:0002138	Subarachnoid hemorrhage	4.80e-05	4.80e-05	1	ELN,ACTA2,LOX,TGFB3,MYH11,TGFBR2,FBN1,COL3A1,PRKG1,MFAP5
HP:0004930	Abnormality of the pulmonary vasculature	2.62e-02	2.62e-02	1	SNAI2,ELN,FOXF1,CLIP2,MGP,DOCK6,COL5A1,KRAS,TGFBR2,FBN1,COL3A1,ZEB2,EFEMP2,BGN,GPC6,SLC2A10
HP:0004414	Abnormality of the pulmonary artery	1.12e-02	1.12e-02	1	SNAI2,ELN,CLIP2,MGP,DOCK6,COL5A1,KRAS,TGFBR2,FBN1,COL3A1,ZEB2,EFEMP2,BGN,GPC6,SLC2A10
HP:0030966	Abnormal pulmonary artery morphology	9.10e-03	9.10e-03	1	ELN,CLIP2,MGP,DOCK6,COL5A1,KRAS,TGFBR2,FBN1,COL3A1,ZEB2,EFEMP2,BGN,GPC6,SLC2A10
