GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0010524	positive regulation of calcium ion transport into cytosol	4.71e-02	4.71e-02	1	CAV1,PKD2,PLCG1,APLNR,JPH2,THY1,F2R
GO:0051282	regulation of sequestering of calcium ion	3.22e-02	3.22e-02	1	JPH4,PDE4D,PKD2,ITPR2,PLCG1,APLNR,CCL21,JPH2,CACNA1C,THY1,F2R
GO:0051283	negative regulation of sequestering of calcium ion	3.22e-02	3.22e-02	1	JPH4,PDE4D,PKD2,ITPR2,PLCG1,APLNR,CCL21,JPH2,CACNA1C,THY1,F2R
GO:0097553	calcium ion transmembrane import into cytosol	1.86e-02	1.86e-02	1	FYN,JPH4,PDE4D,PKD2,ITPR2,PLCG1,APLNR,CCL21,JPH2,CACNA1C,THY1,F2R,FAM155A
GO:0051209	release of sequestered calcium ion into cytosol	3.22e-02	3.22e-02	1	JPH4,PDE4D,PKD2,ITPR2,PLCG1,APLNR,CCL21,JPH2,CACNA1C,THY1,F2R
GO:0051279	regulation of release of sequestered calcium ion into cytosol	2.85e-02	2.85e-02	1	JPH4,PDE4D,PKD2,PLCG1,APLNR,JPH2,CACNA1C,THY1,F2R
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	4.45e-02	4.45e-02	1	PKD2,PLCG1,APLNR,JPH2,THY1,F2R
GO:0071774	response to fibroblast growth factor	1.14e-02	1.14e-02	1	SNAI2,GPC1,FGFR3,SFRP1,FGF1,NR4A1,THBS1,FGF7,CREB3L1,SPRED1,EGR3,NOG,FLRT2,SULF2,SPRED2
GO:0044344	cellular response to fibroblast growth factor stimulus	9.75e-03	9.75e-03	1	SNAI2,GPC1,FGFR3,SFRP1,FGF1,NR4A1,THBS1,FGF7,CREB3L1,SPRED1,EGR3,NOG,FLRT2,SULF2,SPRED2
GO:0097696	STAT cascade	2.32e-03	2.32e-03	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,PKD2,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:1904892	regulation of STAT cascade	1.23e-03	1.23e-03	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:0007259	JAK-STAT cascade	2.01e-03	2.01e-03	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,PKD2,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:0046425	regulation of JAK-STAT cascade	1.04e-03	1.04e-03	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:1902532	negative regulation of intracellular signal transduction	3.06e-03	3.06e-03	1	DCN,SNAI2,RASAL2,FBLN1,C1QTNF3,SEMA6A,TIMP3,CAV1,ASPN,CXCL12,RGS4,PKD2,DUSP1,TWIST1,SNAI1,BMP4,SH3BP4,LRRC4B,PODNL1,APLNR,SPRY2,THBS1,EMILIN1,EPHA2,SLIT2,SFRP2,LRRC4C,CREB3L1,CAMK2N1,SPRY1,DLC1,DACT1,SPRED1,SOCS5,LRRC15,PODN,MYADM,BGN,FLRT2,RASA3,STMN3,SPRED2
GO:1904893	negative regulation of STAT cascade	4.79e-04	4.79e-04	1	DCN,CAV1,ASPN,LRRC4B,PODNL1,LRRC4C,SOCS5,LRRC15,PODN,BGN,FLRT2
GO:0046426	negative regulation of JAK-STAT cascade	4.79e-04	4.79e-04	1	DCN,CAV1,ASPN,LRRC4B,PODNL1,LRRC4C,SOCS5,LRRC15,PODN,BGN,FLRT2
GO:0010927	cellular component assembly involved in morphogenesis	2.54e-02	2.54e-02	1	PHLDB1,GPC1,CNTNAP1,PDGFRB,MYH11,PDGFRA,TPM1,PHLDB2,LMOD1,AKAP13
GO:0010463	mesenchymal cell proliferation	2.50e-02	2.50e-02	1	CHRD,BMP4,BMP2,FGF7,TGFBR2
REAC:R-HSA-76002	Platelet activation, signaling and aggregation	8.39e-06	8.39e-06	1	FYN,IGF1,HGF,BCAR1,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,ITPR2,F13A1,GNG11,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,RHOB,ADRA2A,VEGFC,GNA14,PDPN,CLEC3B,IGF2,GNG4,SELP,F2R,GNG2,CFD,F5
REAC:R-HSA-76005	Response to elevated platelet cytosolic Ca2+	3.55e-06	3.55e-06	1	IGF1,HGF,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,F13A1,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,VEGFC,CLEC3B,IGF2,SELP,CFD,F5
REAC:R-HSA-114608	Platelet degranulation	1.79e-06	1.79e-06	1	IGF1,HGF,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,F13A1,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,VEGFC,CLEC3B,IGF2,SELP,CFD,F5
REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	1.18e-03	1.18e-03	1	GLI2,ABL1,DLX5,GLI3,COL1A1,NKX3-2,CCND1,TWIST1,RUNX2,BMP2,RUNX1,ITGA5,HAND2,HEY1,MAF,ITGBL1,ZNF521,TWIST2
REAC:R-HSA-8941326	RUNX2 regulates bone development	2.90e-03	2.90e-03	1	GLI2,ABL1,GLI3,COL1A1,RUNX2,HEY1,MAF,ZNF521
REAC:R-HSA-8940973	RUNX2 regulates osteoblast differentiation	3.19e-03	3.19e-03	1	ABL1,GLI3,COL1A1,RUNX2,HEY1,MAF,ZNF521
REAC:R-HSA-157858	Gap junction trafficking and regulation	4.65e-02	4.65e-02	1	DNM1,GJA1,DAB2,GJB2,GJC1,GJC2
REAC:R-HSA-190828	Gap junction trafficking	3.44e-02	3.44e-02	1	DNM1,GJA1,DAB2,GJB2,GJC1,GJC2
REAC:R-HSA-5625900	RHO GTPases activate CIT	3.15e-02	3.15e-02	1	PPP1R12B,DLG4,MYH10,MYH11,RHOB
REAC:R-HSA-397014	Muscle contraction	1.33e-02	1.33e-02	1	VIM,CACNG4,KCNK2,SORBS1,DMPK,ACTA2,CALD1,ITPR2,ATP1B2,MYH11,TPM1,CORIN,CACNA1C,KCNE4,ORAI2,ACTG2,LMOD1,KCNK3,DES,ANXA6,PLN,ITGA1
REAC:R-HSA-445355	Smooth Muscle Contraction	1.26e-03	1.26e-03	1	SORBS1,ACTA2,CALD1,MYH11,TPM1,ACTG2,LMOD1,ANXA6,ITGA1
REAC:R-HSA-447041	CHL1 interactions	1.15e-02	1.15e-02	1	ITGA10,ITGB1,ITGA2,ITGA1
REAC:R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	1.26e-07	1.26e-07	1	FYN,IGF1,HGF,FLT4,BCAR1,FGFR3,NEDD4,LAMB1,COL9A3,PCSK5,CAV1,DNM1,SHB,CXCL12,LAMA4,FGF1,PDGFRB,NRP2,PGF,ITPR2,PLCG1,KDR,SHC2,KRAS,PDGFRA,COL4A2,SPRY2,THBS1,CILP,FGF7,COL6A1,COL6A2,NTRK2,ADAM12,ITGB1,VEGFC,KIT,COL6A3,SPRY1,ITGA2,SPRED1,IGF2,IRS1,PDGFD,SPHK1,CDK5R1,CDH5,FLRT2,THBS2,COL4A1,MAPK12,COL4A5,SPRED2,COL6A6
REAC:R-HSA-186797	Signaling by PDGF	3.56e-07	3.56e-07	1	BCAR1,COL9A3,PDGFRB,PLCG1,KRAS,PDGFRA,COL4A2,THBS1,COL6A1,COL6A2,COL6A3,PDGFD,THBS2,COL4A1,COL4A5,COL6A6
REAC:R-HSA-194138	Signaling by VEGF	1.85e-03	1.85e-03	1	FYN,FLT4,BCAR1,CAV1,SHB,NRP2,PGF,ITPR2,PLCG1,KDR,SHC2,KRAS,VEGFC,SPHK1,CDH5,MAPK12
REAC:R-HSA-4420097	VEGFA-VEGFR2 Pathway	4.65e-02	4.65e-02	1	FYN,BCAR1,CAV1,SHB,ITPR2,PLCG1,KDR,SHC2,KRAS,SPHK1,CDH5,MAPK12
REAC:R-HSA-5218921	VEGFR2 mediated cell proliferation	3.15e-02	3.15e-02	1	ITPR2,PLCG1,KDR,KRAS,SPHK1
REAC:R-HSA-194313	VEGF ligand-receptor interactions	7.02e-03	7.02e-03	1	FLT4,PGF,KDR,VEGFC
REAC:R-HSA-195399	VEGF binds to VEGFR leading to receptor dimerization	7.02e-03	7.02e-03	1	FLT4,PGF,KDR,VEGFC
REAC:R-HSA-375165	NCAM signaling for neurite out-growth	3.93e-05	3.93e-05	1	CACNA1G,FYN,COL9A3,KRAS,COL4A2,COL6A1,COL6A2,CACNA1C,GFRA1,COL6A3,COL4A1,COL4A5,CACNA1H,COL6A6
REAC:R-HSA-419037	NCAM1 interactions	7.80e-06	7.80e-06	1	CACNA1G,COL9A3,COL4A2,COL6A1,COL6A2,CACNA1C,GFRA1,COL6A3,COL4A1,COL4A5,CACNA1H,COL6A6
REAC:R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	4.45e-02	4.45e-02	1	TFPI,VWF,F3,F13A1,THBD,F2R,F5
REAC:R-HSA-71387	Metabolism of carbohydrates	9.88e-04	9.88e-04	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,SLC2A1,PPP1R3C,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:R-HSA-1630316	Glycosaminoglycan metabolism	4.12e-10	4.12e-10	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	2.26e-09	2.26e-09	1	DCN,VCAN,GPC1,XYLT1,B3GAT1,DSE,SDC1,CHST3,CHPF,CHSY1,HSPG2,SDC2,DSEL,CSPG4,CHST15,BGN,GPC6,CHSY3
REAC:R-HSA-2022923	Dermatan sulfate biosynthesis	1.93e-04	1.93e-04	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
REAC:R-HSA-2022870	Chondroitin sulfate biosynthesis	9.33e-06	9.33e-06	1	DCN,VCAN,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
REAC:R-HSA-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	1.58e-05	1.58e-05	1	DCN,VCAN,GPC1,NDST1,XYLT1,B3GAT1,SDC1,HSPG2,HS2ST1,SDC2,CSPG4,EXT1,BGN,GPC6
REAC:R-HSA-2024096	HS-GAG degradation	4.56e-02	4.56e-02	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:R-HSA-2022928	HS-GAG biosynthesis	2.90e-03	2.90e-03	1	GPC1,NDST1,SDC1,HSPG2,HS2ST1,SDC2,EXT1,GPC6
REAC:R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	1.41e-06	1.41e-06	1	DCN,VCAN,GPC1,XYLT1,B3GAT1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:R-HSA-1500931	Cell-Cell communication	2.48e-02	2.48e-02	1	FYN,CLDN11,ACTN1,FERMT2,CLDN15,FLNC,CDH11,SDK1,CASK,ITGB1,FBLIM1,PARD6G,PLEC,CDH5,CLDN5
REAC:R-HSA-446728	Cell junction organization	9.49e-03	9.49e-03	1	CLDN11,ACTN1,FERMT2,CLDN15,FLNC,CDH11,SDK1,ITGB1,FBLIM1,PARD6G,PLEC,CDH5,CLDN5
REAC:R-HSA-446353	Cell-extracellular matrix interactions	1.15e-02	1.15e-02	1	ACTN1,FERMT2,FLNC,ITGB1,FBLIM1
REAC:R-HSA-75892	Platelet Adhesion to exposed collagen	5.98e-04	5.98e-04	1	FYN,VWF,ITGA10,ITGB1,ITGA2,ITGA1
REAC:R-HSA-9006936	Signaling by TGF-beta family members	3.29e-02	3.29e-02	1	FSTL3,BAMBI,SERPINE1,SMAD9,ACVR2A,INHBA,PMEPA1,BMP2,SKI,FSTL1,TGFBR2,NOG,NCOR2
REAC:R-HSA-201451	Signaling by BMP	3.44e-02	3.44e-02	1	SMAD9,ACVR2A,BMP2,SKI,FSTL1,NOG
REAC:R-HSA-418346	Platelet homeostasis	2.89e-02	2.89e-02	1	MRVI1,PDE10A,ITPR2,GNG11,PDE5A,GUCY1A2,PTGIR,ORAI2,GNG4,PRKG1,GNG2,PDE2A
REAC:R-HSA-392154	Nitric oxide stimulates guanylate cyclase	1.78e-02	1.78e-02	1	MRVI1,PDE10A,PDE5A,GUCY1A2,PRKG1,PDE2A
REAC:R-HSA-418457	cGMP effects	2.56e-02	2.56e-02	1	MRVI1,PDE10A,PDE5A,PRKG1,PDE2A
REAC:R-HSA-1474244	Extracellular matrix organization	3.15e-56	3.15e-56	1	DCN,TIMP2,VCAN,ELN,COL11A1,ACTN1,P4HA2,CAPN6,FBLN1,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,PCOLCE,SERPINE1,ASPN,SH3PXD2A,COL1A1,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LTBP2,TGFB3,FMOD,P4HA1,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,LOXL2,LRP4,COL4A2,THBS1,ITGA11,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,HSPG2,ITGA10,CTSK,COL8A1,ADAMTS16,CASK,ADAM12,SERPINH1,P4HA3,ITGB1,ADAMTS5,MMP14,ACAN,ADAMTS4,ITGA5,VCAM1,DDR2,CAPN2,COL6A3,FBLN2,ADAMTS9,PCOLCE2,ITGA2,COL1A2,HTRA1,JAM3,FBN1,MFAP4,TNXB,BMP1,COL3A1,SDC2,COL8A2,EFEMP2,PLEC,BGN,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,MFAP5,MMP17,COL5A2,COL15A1,COL6A6,ITGA1
REAC:R-HSA-1474228	Degradation of the extracellular matrix	2.94e-08	2.94e-08	1	DCN,TIMP2,CAPN6,COL16A1,MMP2,LAMB1,COL9A3,MMP11,COL12A1,NID1,MMP19,HSPG2,CTSK,ADAMTS16,ADAMTS5,MMP14,ACAN,ADAMTS4,CAPN2,ADAMTS9,HTRA1,BMP1,COL14A1,MMP17,COL15A1
REAC:R-HSA-1442490	Collagen degradation	7.06e-04	7.06e-04	1	COL16A1,MMP2,COL9A3,MMP11,COL12A1,MMP19,CTSK,MMP14,COL14A1,COL15A1
REAC:R-HSA-3000157	Laminin interactions	3.35e-04	3.35e-04	1	NID2,LAMB1,LAMA4,NID1,HSPG2,ITGB1,ITGA2,ITGA1
REAC:R-HSA-1474290	Collagen formation	6.18e-25	6.18e-25	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,LOX,COL7A1,P4HA1,COL10A1,LOXL1,PXDN,COL5A1,LOXL2,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,P4HA3,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	8.74e-20	8.74e-20	1	COL11A1,COL5A3,COL9A3,PCOLCE,COL1A1,LOX,COL7A1,COL10A1,LOXL1,PXDN,COL5A1,LOXL2,COL4A2,COL6A1,COL6A2,COL8A1,COL6A3,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:R-HSA-2243919	Crosslinking of collagen fibrils	1.04e-04	1.04e-04	1	PCOLCE,LOX,LOXL1,PXDN,LOXL2,BMP1
REAC:R-HSA-1650814	Collagen biosynthesis and modifying enzymes	7.30e-25	7.30e-25	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,COL7A1,P4HA1,COL10A1,COL5A1,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,P4HA3,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:R-HSA-8948216	Collagen chain trimerization	8.14e-19	8.14e-19	1	COL11A1,COL5A3,COL16A1,COL9A3,COL1A1,COL12A1,COL7A1,COL10A1,COL5A1,COL4A2,COL6A1,COL6A2,COL8A1,COL6A3,COL1A2,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:R-HSA-1566977	Fibronectin matrix formation	3.16e-02	3.16e-02	1	FN1,ITGB1,ITGA5
REAC:R-HSA-216083	Integrin cell surface interactions	4.03e-08	4.03e-08	1	COL16A1,COL9A3,COMP,FN1,KDR,COL4A2,THBS1,ITGA11,LUM,HSPG2,ITGA10,ITGB1,ITGA5,VCAM1,ITGA2,JAM3,FBN1,COL4A1,ITGA1
REAC:R-HSA-1566948	Elastic fibre formation	4.83e-12	4.83e-12	1	ELN,FBLN1,LOX,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,LOXL1,LOXL2,FBLN5,ITGB1,ITGA5,FBLN2,FBN1,MFAP4,EFEMP2,MFAP5
REAC:R-HSA-2129379	Molecules associated with elastic fibres	6.23e-08	6.23e-08	1	FBLN1,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,FBLN5,ITGB1,FBLN2,MFAP4,EFEMP2,MFAP5
REAC:R-HSA-3000171	Non-integrin membrane-ECM interactions	1.93e-04	1.93e-04	1	ACTN1,LAMB1,LAMA4,SDC1,THBS1,HSPG2,CASK,ITGB1,DDR2,ITGA2,SDC2
REAC:R-HSA-3000170	Syndecan interactions	9.95e-04	9.95e-04	1	ACTN1,SDC1,THBS1,CASK,ITGB1,ITGA2,SDC2
REAC:R-HSA-3000178	ECM proteoglycans	2.77e-10	2.77e-10	1	DCN,VCAN,LAMB1,COL9A3,COMP,SERPINE1,ASPN,LAMA4,SPARC,TGFB3,FMOD,MATN3,LRP4,LUM,HSPG2,ITGB1,ACAN,ITGA2,TNXB,BGN
REAC:R-HSA-6806667	Metabolism of fat-soluble vitamins	3.89e-02	3.89e-02	1	GPC1,SDC1,LRP1,HSPG2,LRP12,SDC2,LPL,GPC6
REAC:R-HSA-975634	Retinoid metabolism and transport	2.56e-02	2.56e-02	1	GPC1,SDC1,LRP1,HSPG2,LRP12,SDC2,LPL,GPC6
REAC:R-HSA-6785807	Interleukin-4 and 13 signaling	1.39e-03	1.39e-03	1	HGF,VIM,FSCN1,MMP2,CCND1,FN1,TWIST1,F13A1,LIF,CD36,ZEB1,ITGB1,VCAM1,COL1A2,S1PR1,SOCS5,NDN
REAC:R-HSA-3781865	Diseases of glycosylation	5.18e-18	5.18e-18	1	DCN,VCAN,GPC1,ADAMTS2,OGN,SEMA5A,SDC1,MUC5B,FMOD,OMD,ADAMTS7,THBS1,ADAMTS14,LUM,ADAMTS10,HSPG2,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ACAN,ADAMTS4,SPON2,ADAMTS9,SDC2,CSPG4,ADAMTSL1,BGN,GPC6,THBS2,ADAMTSL2
REAC:R-HSA-3906995	Diseases associated with O-glycosylation of proteins	1.73e-08	1.73e-08	1	ADAMTS2,SEMA5A,MUC5B,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:R-HSA-5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	6.51e-11	6.51e-11	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	5.00e-10	5.00e-10	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LUM,HSPG2,ACAN,SDC2,CSPG4,BGN,GPC6
REAC:R-HSA-3656237	Defective EXT2 causes exostoses 2	3.85e-03	3.85e-03	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:R-HSA-3656225	Defective CHST6 causes MCDC1	1.93e-04	1.93e-04	1	OGN,FMOD,OMD,LUM,ACAN
REAC:R-HSA-3595174	Defective CHST14 causes EDS, musculocontractural type	3.85e-03	3.85e-03	1	DCN,VCAN,CSPG4,BGN
REAC:R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type	5.96e-06	5.96e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:R-HSA-4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1	5.96e-06	5.96e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	3.85e-03	3.85e-03	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:R-HSA-3656244	Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)	1.93e-04	1.93e-04	1	OGN,FMOD,OMD,LUM,ACAN
REAC:R-HSA-3560801	Defective B3GAT3 causes JDSSDHD	5.96e-06	5.96e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:R-HSA-3595177	Defective CHSY1 causes TPBS	3.85e-03	3.85e-03	1	DCN,VCAN,CSPG4,BGN
REAC:R-HSA-3656243	Defective ST3GAL3 causes MCT12 and EIEE15	1.93e-04	1.93e-04	1	OGN,FMOD,OMD,LUM,ACAN
REAC:R-HSA-3595172	Defective CHST3 causes SEDCJD	3.85e-03	3.85e-03	1	DCN,VCAN,CSPG4,BGN
REAC:R-HSA-8957275	Post-translational protein phosphorylation	1.67e-06	1.67e-06	1	VCAN,FSTL3,LAMB1,WFS1,FN1,IGFBP5,BMP4,CALU,MATN3,CKAP4,IGFBP4,APP,CYR61,SPARCL1,MXRA8,FSTL1,IGFBP7,FBN1,SDC2,SCG2,FAM20C,F5
REAC:R-HSA-3000480	Scavenging by Class A Receptors	5.12e-03	5.12e-03	1	COL1A1,COL4A2,COLEC12,COL1A2,COL3A1,COL4A1
REAC:R-HSA-8874081	MET activates PTK2 signaling	2.56e-02	2.56e-02	1	HGF,LAMB1,LAMA4,ITGB1,ITGA2
REAC:R-HSA-2022857	Keratan sulfate degradation	3.85e-03	3.85e-03	1	OGN,FMOD,OMD,LUM,ACAN
REAC:R-HSA-373755	Semaphorin interactions	5.65e-04	5.65e-04	1	FYN,CRMP1,SEMA6A,SEMA5A,DPYSL3,MYH10,MYH11,SEMA7A,RHOB,ITGB1,DPYSL4,CDK5R1,ITGA1
REAC:R-HSA-416700	Other semaphorin interactions	3.15e-02	3.15e-02	1	SEMA6A,SEMA5A,SEMA7A,ITGB1,ITGA1
REAC:R-HSA-399956	CRMPs in Sema3A signaling	1.55e-02	1.55e-02	1	FYN,CRMP1,DPYSL3,DPYSL4,CDK5R1
REAC:R-HSA-447038	NrCAM interactions	4.65e-02	4.65e-02	1	NRCAM,NRP2,DLG4
REAC:R-HSA-447043	Neurofascin interactions	4.65e-02	4.65e-02	1	CNTN1,NRCAM,CNTNAP1
REAC:R-HSA-5173105	O-linked glycosylation	2.17e-06	2.17e-06	1	ADAMTS2,SEMA5A,MUC5B,ADAMTS7,GALNT5,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,GALNT10,ADAMTSL1,ST6GALNAC3,THBS2,ADAMTSL2,B3GNT9
REAC:R-HSA-5173214	O-glycosylation of TSR domain-containing proteins	1.75e-10	1.75e-10	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	1.73e-08	1.73e-08	1	IGF1,VCAN,FSTL3,MMP2,LAMB1,WFS1,FN1,IGFBP5,BMP4,CALU,MATN3,CKAP4,IGFBP4,APP,CYR61,SPARCL1,MXRA8,FSTL1,IGFBP7,FBN1,IGF2,IGFBP6,SDC2,SCG2,FAM20C,PAPPA,F5
REAC:R-HSA-5684996	MAPK1/MAPK3 signaling	3.27e-02	3.27e-02	1	FYN,HGF,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:R-HSA-5673001	RAF/MAP kinase cascade	2.56e-02	2.56e-02	1	FYN,HGF,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
